NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV,PEDRA
ALUNO-123,2023,5,0.0,5.0,5.7,17.0,9.4,6.068333333,0,6.875,5.0,6.8375,AGATA
ALUNO-46,2023,5,7.1,2.5,4.4,18.0,7.4,5.545383333,0,6.5625,2.52,6.6275,QUARTZO
ALUNO-125,2023,5,9.2,5.0,5.8,16.0,7.7,6.989633333,0,8.125,5.0,7.835,AGATA
ALUNO-110,2023,5,8.3,10.0,7.5,15.0,8.6,8.0879,0,8.75,5.0,8.2975,TOPÁZIO
ALUNO-128,2023,5,6.7,5.0,5.7,16.0,7.3,6.503908333,0,7.34375,5.0,7.5475,AGATA
ALUNO-143,2023,5,8.3,10.0,6.5,14.0,9.6,7.794358333,0,8.28125,2.52,8.3375,AMETISTA
ALUNO-111,2023,5,7.5,10.0,6.0,14.0,8.7,7.566458333,0,7.65625,5.0,8.0875,AMETISTA
ALUNO-112,2023,5,6.7,5.0,7.4,16.0,8.1,7.141308333,0,7.96875,5.0,7.9225,AMETISTA
ALUNO-115,2023,5,8.8,5.0,4.2,16.0,7.1,6.319141667,0,7.34375,5.0,7.215,AGATA
ALUNO-1196,2023,5,0.0,10.0,7.5,15.0,8.2,7.03025,1,7.8125,5.0,8.045,AMETISTA
ALUNO-52,2023,5,10.0,10.0,6.4,14.0,9.8,7.9642,0,8.125,2.52,8.2975,AMETISTA
ALUNO-1197,2023,5,6.7,5.0,7.3,16.0,8.4,6.946058333,1,7.03125,5.0,7.215,AGATA
ALUNO-108,2023,5,5.8,5.0,2.9,18.0,7.3,4.9308,0,4.375,2.52,5.59,QUARTZO
ALUNO-1198,2023,5,8.3,5.0,6.7,16.0,9.4,7.515233333,1,7.5,6.26,7.9625,AMETISTA
ALUNO-127,2023,5,8.8,10.0,6.4,15.0,7.8,7.91935,0,8.4375,6.26,8.6725,AMETISTA
ALUNO-114,2023,5,0.0,5.0,5.6,17.0,6.0,5.335,0,7.5,3.14,7.255,QUARTZO
ALUNO-146,2023,5,6.2,5.0,7.9,16.0,9.5,7.584483333,0,8.4375,5.0,8.2125,AMETISTA
ALUNO-1199,2023,5,6.7,5.0,6.2,17.0,9.1,7.024933333,1,6.875,5.0,8.0875,AMETISTA
ALUNO-70,2023,5,9.2,5.0,4.3,17.0,9.2,6.869133333,0,7.5,5.0,7.545,AGATA
ALUNO-107,2023,5,0.0,10.0,7.0,15.0,8.5,6.845208333,0,7.34375,5.0,7.5875,AGATA
ALUNO-1200,2023,5,0.0,10.0,4.0,15.0,6.4,5.711166667,1,7.5,5.0,6.8725,QUARTZO
ALUNO-151,2023,5,0.0,5.0,7.9,17.0,7.8,6.892541667,0,8.59375,7.52,8.1725,AGATA
ALUNO-85,2023,5,8.8,5.0,5.7,16.0,8.9,7.08435,0,5.9375,6.27,7.8425,AMETISTA
ALUNO-1201,2023,5,9.2,10.0,7.8,15.0,9.6,8.378008333,1,8.59375,3.77,8.7575,TOPÁZIO
ALUNO-131,2023,5,8.3,5.0,2.2,16.0,7.8,5.952358333,0,7.65625,5.0,6.8,QUARTZO
ALUNO-132,2023,5,7.5,10.0,6.5,15.0,8.7,7.350625,0,7.65625,2.52,7.715,AMETISTA
ALUNO-133,2023,5,7.5,5.0,5.3,16.0,7.9,6.168416667,0,7.1875,2.52,6.505,AGATA
ALUNO-104,2023,5,0.0,2.5,2.6,19.0,7.7,4.25,0,5.625,2.52,5.6275,QUARTZO
ALUNO-137,2023,5,7.1,5.0,6.0,17.0,6.3,5.937025,0,6.40625,2.52,6.88,QUARTZO
ALUNO-144,2023,5,0.0,10.0,4.4,14.0,5.2,4.990333333,0,6.25,2.52,6.0,QUARTZO
ALUNO-1202,2023,5,7.1,5.0,3.3,16.0,7.6,6.202008333,1,7.34375,7.52,6.67,AGATA
ALUNO-90,2023,5,10.0,10.0,7.7,14.0,9.6,8.699408333,0,8.59375,7.52,8.1725,TOPÁZIO
ALUNO-167,2023,5,8.8,5.0,7.9,17.0,9.9,7.806141667,0,7.96875,5.0,7.8375,AMETISTA
ALUNO-168,2023,5,0.0,10.0,4.7,15.0,9.6,6.483083333,0,6.5625,6.89,6.4225,AGATA
ALUNO-1203,2023,5,9.2,5.0,7.2,16.0,10.0,7.487841667,1,7.96875,2.52,7.8775,AMETISTA
ALUNO-155,2023,5,7.9,5.0,4.4,17.0,8.1,6.318991667,0,7.03125,5.0,6.5875,AGATA
ALUNO-94,2023,5,7.5,5.0,7.2,16.0,9.6,7.289333333,0,8.75,2.52,7.795,AMETISTA
ALUNO-81,2023,5,9.6,10.0,6.3,15.0,8.8,7.45425,0,7.8125,2.52,7.2125,AMETISTA
ALUNO-302,2023,5,0.0,5.0,4.3,17.0,7.3,5.314333333,0,7.5,5.0,6.255,QUARTZO
ALUNO-171,2023,5,7.5,5.0,5.2,17.0,7.2,6.293083333,0,7.1875,5.0,6.755,AGATA
ALUNO-160,2023,5,8.8,5.0,5.0,16.0,8.3,6.598266667,0,8.125,2.52,7.46,AGATA
ALUNO-1204,2023,5,7.5,5.0,6.1,16.0,8.7,6.940416667,1,7.8125,5.0,7.2125,AGATA
ALUNO-1205,2023,5,9.2,2.5,5.0,18.0,9.2,6.806466667,1,7.5,6.26,7.085,AGATA
ALUNO-173,2023,5,9.2,5.0,8.1,17.0,8.5,7.757466667,0,8.125,6.26,7.8775,AMETISTA
ALUNO-166,2023,5,7.5,10.0,8.1,15.0,8.9,8.105583333,0,8.4375,6.26,7.4625,TOPÁZIO
ALUNO-175,2023,5,8.8,5.0,4.8,16.0,9.2,6.569516667,0,7.1875,2.52,7.085,AGATA
ALUNO-153,2023,5,9.2,10.0,6.4,15.0,7.4,7.289966667,0,8.125,2.52,7.71,AMETISTA
ALUNO-1206,2023,5,8.8,5.0,5.6,17.0,8.3,6.724183333,1,7.8125,2.52,7.7125,AGATA
ALUNO-157,2023,5,7.1,10.0,6.8,13.0,9.9,7.879008333,0,8.59375,2.52,8.63,AMETISTA
ALUNO-1207,2023,5,8.8,10.0,5.5,15.0,9.0,7.58235,1,7.8125,5.0,7.63,AMETISTA
ALUNO-1208,2023,5,8.8,10.0,6.2,15.0,8.8,7.0651,1,6.875,2.52,6.2525,AMETISTA
ALUNO-1209,2023,5,7.5,5.0,7.4,16.0,9.4,7.43375,1,7.8125,5.0,7.7125,AMETISTA
ALUNO-158,2023,5,7.1,10.0,6.0,18.0,9.0,7.297425,0,8.28125,2.52,7.545,AMETISTA
ALUNO-161,2023,5,0.0,10.0,5.8,14.0,7.3,6.250166667,0,8.125,2.52,7.795,AGATA
ALUNO-164,2023,5,0.0,5.0,5.8,16.0,8.2,5.638666667,0,6.875,2.52,6.9625,QUARTZO
ALUNO-1210,2023,5,9.6,5.0,4.7,16.0,9.4,7.171083333,1,7.8125,5.0,8.09,AMETISTA
ALUNO-165,2023,5,6.7,10.0,7.3,15.0,9.2,7.583433333,0,8.125,2.52,7.795,AMETISTA
ALUNO-1211,2023,5,7.1,5.0,6.2,16.0,9.1,7.09205,1,7.8125,5.0,7.7125,AMETISTA
ALUNO-1212,2023,5,8.3,5.0,4.2,16.0,8.9,6.755358333,1,7.65625,5.0,7.715,AGATA
ALUNO-1213,2023,5,0.0,5.0,6.0,0.0,8.4,5.95625,1,7.8125,2.52,7.715,QUARTZO
ALUNO-40,2023,6,7.5,5.0,5.9,17.0,8.2,7.169975,0,7.96875,7.52,7.755,AMETISTA
ALUNO-1214,2023,6,9.6,10.0,7.4,16.0,9.8,8.378666667,1,7.5,6.89,7.6725,TOPÁZIO
ALUNO-71,2023,6,6.7,5.0,6.6,18.0,9.8,7.3651,0,7.5,6.26,7.7125,AMETISTA
ALUNO-53,2023,6,9.2,5.0,7.7,18.0,9.1,7.600633333,0,7.5,5.63,7.5875,AMETISTA
ALUNO-43,2023,6,7.9,5.0,5.0,17.0,6.7,6.4622,0,7.5,5.63,7.5875,AGATA
ALUNO-55,2023,6,7.9,5.0,7.1,17.0,8.1,6.898033333,0,7.5,3.14,7.545,AGATA
ALUNO-44,2023,6,0.0,5.0,6.9,18.0,8.5,6.258333333,0,7.5,5.01,7.17,AGATA
ALUNO-1215,2023,6,7.1,10.0,4.1,16.0,5.6,6.339466667,1,7.5,5.0,7.1725,AGATA
ALUNO-45,2023,6,7.1,10.0,7.9,16.0,9.6,8.303591667,0,8.28125,6.26,8.1725,TOPÁZIO
ALUNO-56,2023,6,9.6,10.0,7.8,16.0,9.5,8.284333333,0,8.125,5.0,7.8,TOPÁZIO
ALUNO-57,2023,6,0.0,5.0,7.2,17.0,8.0,6.450875,0,7.96875,5.63,7.755,AGATA
ALUNO-58,2023,6,0.0,10.0,8.1,16.0,9.7,7.70625,0,8.4375,6.26,8.3825,AMETISTA
ALUNO-59,2023,6,7.5,5.0,7.2,18.0,9.6,7.692291667,0,8.28125,5.63,8.4225,AMETISTA
ALUNO-1216,2023,6,9.6,5.0,7.9,19.0,9.0,7.7105,1,7.5,5.63,7.795,AMETISTA
ALUNO-78,2023,6,0.0,5.0,6.7,18.0,7.7,6.434625,0,8.28125,6.26,8.0025,AGATA
ALUNO-79,2023,6,5.8,5.0,7.6,17.0,6.2,6.635883333,0,7.8125,5.0,7.59,AGATA
ALUNO-61,2023,6,8.3,10.0,6.2,16.0,7.0,7.382108333,0,7.96875,6.26,7.4625,AMETISTA
ALUNO-63,2023,6,6.7,5.0,8.7,17.0,9.0,8.0641,0,8.75,6.89,8.9675,TOPÁZIO
ALUNO-64,2023,6,7.5,5.0,6.7,17.0,9.2,7.452541667,0,7.34375,6.89,7.9625,AMETISTA
ALUNO-48,2023,6,6.7,10.0,7.7,16.0,8.4,7.797058333,0,7.65625,6.26,7.6275,AMETISTA
ALUNO-109,2023,6,8.3,5.0,8.3,17.0,9.9,8.3184,0,8.75,7.52,8.59,TOPÁZIO
ALUNO-80,2023,6,8.3,5.0,6.3,17.0,8.4,7.252275,0,7.96875,6.89,7.465,AMETISTA
ALUNO-91,2023,6,10.0,5.0,7.4,17.0,7.4,7.42395,0,7.8125,6.89,7.4675,AMETISTA
ALUNO-1217,2023,6,0.0,5.0,5.9,17.0,7.9,6.064625,1,7.65625,5.63,7.38,AGATA
ALUNO-92,2023,6,9.6,5.0,6.7,17.0,9.4,7.375916667,0,7.1875,5.63,7.045,AMETISTA
ALUNO-96,2023,6,9.6,5.0,6.4,17.0,8.9,7.610791667,0,7.65625,7.52,7.84,AMETISTA
ALUNO-1218,2023,6,7.5,5.0,5.3,17.0,9.2,6.8265,1,7.5,5.0,7.1325,AGATA
ALUNO-1219,2023,6,8.8,10.0,6.3,0.0,6.5,7.215141667,1,7.34375,5.63,7.38,AMETISTA
ALUNO-1220,2023,6,0.0,5.0,6.8,17.0,9.0,6.46725,1,7.8125,5.0,7.63,AGATA
ALUNO-84,2023,6,0.0,5.0,6.0,18.0,8.8,6.034416667,0,7.8125,2.52,7.6725,AGATA
ALUNO-99,2023,6,7.9,5.0,4.5,17.0,8.3,6.68045,0,7.8125,5.63,7.4225,AGATA
ALUNO-87,2023,6,7.5,10.0,9.3,16.0,10.0,8.6625,0,8.125,5.63,8.385,TOPÁZIO
ALUNO-89,2023,6,8.3,5.0,5.1,17.0,8.1,6.700775,0,7.34375,5.0,7.465,AGATA
ALUNO-1221,2023,7,9.2,5.0,8.7,22.0,9.1,8.027466667,1,8.0,6.26,8.09,TOPÁZIO
ALUNO-27,2023,7,6.7,10.0,6.9,18.0,7.7,7.921266667,0,8.625,6.89,8.8825,AMETISTA
ALUNO-1222,2023,7,7.1,5.0,6.8,0.0,10.0,7.026466667,1,6.875,5.63,6.005,AMETISTA
ALUNO-32,2023,7,0.0,10.0,7.9,17.0,8.2,6.716666667,0,7.375,3.77,6.8775,AGATA
ALUNO-19,2023,7,7.9,5.0,7.8,19.0,9.4,7.710866667,0,7.75,5.63,8.1725,AMETISTA
ALUNO-62,2023,7,0.0,10.0,7.5,17.0,9.8,7.610333333,0,8.25,6.89,8.215,AMETISTA
ALUNO-1223,2023,7,8.8,10.0,9.0,0.0,9.3,8.187766667,1,6.875,5.0,7.2925,TOPÁZIO
ALUNO-38,2023,7,9.6,10.0,7.7,17.0,9.7,8.835333333,0,8.75,7.52,8.8825,TOPÁZIO
ALUNO-1224,2023,7,8.3,5.0,8.0,0.0,9.4,7.5524,1,7.125,5.0,7.6325,AMETISTA
ALUNO-39,2023,7,9.6,10.0,7.8,17.0,9.1,8.710333333,0,8.75,7.52,8.7575,TOPÁZIO
ALUNO-76,2023,7,10.0,10.0,0.0,15.0,0.0,9.105,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-26,2023,7,0.0,5.0,0.0,18.0,0.0,8.677,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-93,2023,7,7.9,10.0,0.0,16.0,0.0,8.941,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-119,2023,7,6.7,10.0,0.0,15.0,0.0,7.501,0,0.0,0.0,0.0,AMETISTA
ALUNO-98,2023,7,7.9,10.0,0.0,15.0,0.0,9.354,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-172,2023,7,0.0,10.0,0.0,15.0,0.0,8.673,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-86,2023,7,8.3,10.0,0.0,17.0,0.0,7.566,0,0.0,0.0,0.0,AMETISTA
ALUNO-14,2023,8,0.0,10.0,0.0,21.0,0.0,6.793,0,0.0,0.0,0.0,ÁGATA
ALUNO-13,2023,8,0.0,10.0,0.0,18.0,0.0,6.902,0,0.0,0.0,0.0,ÁGATA
ALUNO-12,2023,8,0.0,10.0,0.0,18.0,0.0,4.832,0,0.0,0.0,0.0,QUARTZO
ALUNO-7,2023,8,0.0,10.0,0.0,19.0,0.0,6.818,0,0.0,0.0,0.0,ÁGATA
ALUNO-6,2023,8,0.0,10.0,0.0,19.0,0.0,5.848,0,0.0,0.0,0.0,QUARTZO
ALUNO-5,2023,8,0.0,10.0,0.0,18.0,0.0,7.427,0,0.0,0.0,0.0,AMETISTA
ALUNO-1,2023,8,0.0,10.0,0.0,20.0,0.0,5.783,0,0.0,0.0,0.0,QUARTZO
ALUNO-36,2023,8,0.0,10.0,0.0,18.0,0.0,7.876,0,0.0,0.0,0.0,AMETISTA
ALUNO-35,2023,8,0.0,10.0,0.0,18.0,0.0,8.965,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-34,2023,8,0.0,10.0,0.0,18.0,0.0,6.259,0,0.0,0.0,0.0,ÁGATA
ALUNO-31,2023,8,0.0,10.0,0.0,18.0,0.0,8.843,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-23,2023,8,0.0,10.0,0.0,18.0,0.0,7.677,0,0.0,0.0,0.0,AMETISTA
ALUNO-88,2023,8,0.0,10.0,0.0,18.0,0.0,7.498,0,0.0,0.0,0.0,AMETISTA
ALUNO-49,2023,8,0.0,10.0,0.0,18.0,0.0,6.304,0,0.0,0.0,0.0,ÁGATA
ALUNO-29,2023,8,0.0,10.0,0.0,18.0,0.0,4.985,0,0.0,0.0,0.0,QUARTZO
ALUNO-17,2023,8,0.0,10.0,0.0,21.0,0.0,8.068,0,0.0,0.0,0.0,TOPÁZIO
ALUNO-21,2023,8,0.0,10.0,0.0,19.0,0.0,6.945,0,0.0,0.0,0.0,ÁGATA
ALUNO-25,2023,8,0.0,10.0,0.0,18.0,0.0,7.979,0,0.0,0.0,0.0,AMETISTA
ALUNO-2,2023,8,0.0,10.0,0.0,18.0,0.0,7.055,0,0.0,0.0,0.0,AMETISTA
ALUNO-1275,2024,0,10.0,10.0,8.0,8.0,8.7,7.611366667,1,5.6,6.3,5.4,AMETISTA
ALUNO-1276,2024,0,10.0,10.0,8.0,8.0,9.3,8.002866667,1,7.5,3.8,7.1,TOPÁZIO
ALUNO-1277,2024,0,10.0,10.0,8.0,8.0,9.1,7.9522,1,7.5,3.8,7.0,AMETISTA
ALUNO-868,2024,0,8.0,5.0,7.0,8.0,9.8,7.156366667,0,6.9,3.8,7.2,AMETISTA
ALUNO-1278,2024,0,9.0,5.0,7.5,9.0,4.2,5.4442,1,5.0,3.8,4.2,QUARTZO
ALUNO-1279,2024,0,10.0,5.0,8.3,9.0,10.0,8.0822,1,7.5,6.3,7.8,TOPÁZIO
ALUNO-861,2024,0,9.5,5.0,10.0,9.0,10.0,8.9597,0,8.1,7.5,9.7,TOPÁZIO
ALUNO-862,2024,0,9.0,5.0,7.5,10.0,8.6,7.346677273,0,7.2,7.5,6.3,AMETISTA
ALUNO-1280,2024,0,10.0,5.0,8.5,9.0,9.5,8.152624243,1,7.5,6.3,8.3,TOPÁZIO
ALUNO-1281,2024,0,7.9,5.0,9.3,9.0,9.5,7.982890909,1,7.5,6.3,7.8,AMETISTA
ALUNO-895,2024,0,9.5,5.0,9.5,9.0,9.5,8.257957576,0,7.5,6.3,8.1,TOPÁZIO
ALUNO-884,2024,0,10.0,5.0,8.8,8.0,8.8,8.03450303,0,7.5,6.3,8.2,TOPÁZIO
ALUNO-1282,2024,0,9.5,5.0,9.3,9.0,8.1,7.876927273,1,7.5,6.3,7.9,AMETISTA
ALUNO-889,2024,0,8.5,5.0,9.8,9.0,9.3,8.191290909,0,7.5,6.3,8.3,TOPÁZIO
ALUNO-867,2024,0,9.0,5.0,8.5,9.0,7.4,7.583018182,0,7.5,7.5,7.5,AMETISTA
ALUNO-1283,2024,0,10.0,5.0,9.0,10.0,9.2,8.303353846,1,7.5,7.5,8.3,TOPÁZIO
ALUNO-891,2024,0,10.0,5.0,8.8,10.0,9.0,8.035957576,0,7.5,6.3,8.0,TOPÁZIO
ALUNO-1284,2024,0,9.0,10.0,10.0,8.0,9.3,8.380015217,1,7.8,2.5,7.9,TOPÁZIO
ALUNO-1012,2024,0,9.5,5.0,9.8,9.0,9.5,8.057128571,0,8.1,2.5,8.4,TOPÁZIO
ALUNO-1285,2024,0,10.0,10.0,8.0,7.0,8.8,8.156578882,1,7.5,2.5,8.9,TOPÁZIO
ALUNO-1286,2024,0,8.0,10.0,7.0,7.0,5.1,5.914801967,1,5.3,2.5,4.6,QUARTZO
ALUNO-1287,2024,0,10.0,5.0,7.8,8.0,9.3,7.619650311,1,8.1,2.5,8.2,AMETISTA
ALUNO-1288,2024,0,9.0,10.0,10.0,7.0,8.0,7.920889959,1,7.2,2.5,7.3,AMETISTA
ALUNO-1289,2024,0,7.0,5.0,7.8,10.0,9.4,7.217172222,1,5.9,7.5,6.2,AMETISTA
ALUNO-1290,2024,0,10.0,5.0,8.8,9.0,10.0,8.4072,1,7.5,7.5,8.3,TOPÁZIO
ALUNO-1291,2024,0,9.5,5.0,8.3,9.0,9.5,8.0792,1,7.5,7.5,7.9,TOPÁZIO
ALUNO-885,2024,0,8.5,5.0,8.5,9.0,10.0,8.2072,0,7.5,7.5,8.3,TOPÁZIO
ALUNO-1292,2024,0,7.5,5.0,8.3,9.0,4.8,6.903162121,1,7.2,7.5,7.9,AGATA
ALUNO-1293,2024,0,8.0,5.0,8.5,9.0,9.5,8.005023232,1,6.9,7.5,8.3,TOPÁZIO
ALUNO-888,2024,0,9.0,5.0,8.5,8.0,10.0,8.1942,0,7.5,6.9,8.3,TOPÁZIO
ALUNO-1294,2024,0,9.5,5.0,7.8,10.0,10.0,7.949366667,1,6.9,7.5,7.6,AMETISTA
ALUNO-1009,2024,0,8.0,5.0,7.5,9.0,6.9,6.395389394,0,6.6,2.5,6.6,AGATA
ALUNO-1013,2024,0,9.0,5.0,7.8,8.0,5.7,5.783955981,0,5.0,2.5,4.7,QUARTZO
ALUNO-1295,2024,0,10.0,10.0,7.5,8.0,9.5,8.061745455,1,7.5,2.5,8.3,TOPÁZIO
ALUNO-1296,2024,0,9.0,5.0,6.5,9.0,8.4,7.057422222,1,7.5,2.5,8.3,AMETISTA
ALUNO-863,2024,0,8.5,5.0,5.5,8.0,3.2,4.668434848,0,4.7,2.5,4.3,QUARTZO
ALUNO-1297,2024,0,9.5,5.0,9.3,8.0,9.8,7.620247619,1,7.5,2.5,6.8,AMETISTA
ALUNO-1014,2024,0,8.5,5.0,5.3,8.0,7.9,6.315972727,0,6.9,2.5,7.0,AGATA
ALUNO-880,2024,0,9.5,5.0,6.5,8.0,8.4,6.853080435,0,7.2,2.5,7.2,AGATA
ALUNO-886,2024,0,9.5,5.0,8.8,8.0,10.0,8.4192,0,7.5,8.1,8.3,TOPÁZIO
ALUNO-1298,2024,0,9.5,10.0,6.8,8.0,6.6,7.577287995,1,7.2,7.5,7.4,AMETISTA
ALUNO-1299,2024,0,8.5,5.0,6.5,10.0,7.6,7.069727778,1,7.2,7.5,7.1,AMETISTA
ALUNO-904,2024,0,9.5,5.0,6.0,8.0,8.8,7.6352,0,7.5,7.5,8.7,AMETISTA
ALUNO-1300,2024,0,8.5,5.0,9.0,8.0,8.8,7.623866667,1,7.5,2.5,8.6,AMETISTA
ALUNO-1301,2024,0,9.5,5.0,7.0,8.0,2.9,5.634533333,1,7.5,2.5,6.0,QUARTZO
ALUNO-1302,2024,0,10.0,10.0,4.0,8.0,5.4,5.758866667,1,6.3,2.5,5.0,QUARTZO
ALUNO-1303,2024,0,10.0,10.0,10.0,8.0,10.0,8.8352,1,7.5,2.5,9.2,TOPÁZIO
ALUNO-1304,2024,0,9.0,5.0,6.0,10.0,8.0,7.085119935,1,7.8,8.1,6.5,AMETISTA
ALUNO-1305,2024,0,8.5,5.0,4.8,10.0,8.7,6.68522193,1,7.8,2.5,8.1,AGATA
ALUNO-1306,2024,0,9.0,5.0,9.8,8.0,10.0,8.503033333,1,7.5,8.1,7.9,TOPÁZIO
ALUNO-702,2024,0,9.0,5.0,9.3,10.0,9.8,7.665116667,0,7.8,2.5,7.2,AMETISTA
ALUNO-725,2024,0,7.5,5.0,7.3,10.0,7.7,7.090077193,0,7.5,7.5,6.8,AMETISTA
ALUNO-912,2024,0,9.0,5.0,7.3,10.0,9.5,7.697103509,0,8.1,7.5,6.9,AMETISTA
ALUNO-918,2024,0,7.9,5.0,2.8,8.0,8.7,5.657357018,0,5.9,2.5,6.2,QUARTZO
ALUNO-920,2024,0,9.5,5.0,8.3,9.0,7.7,7.74949386,0,7.2,7.5,8.2,AMETISTA
ALUNO-1307,2024,0,10.0,10.0,5.5,8.0,5.8,6.594033333,1,6.3,6.3,5.4,AGATA
ALUNO-1308,2024,0,10.0,5.0,6.0,9.0,7.4,6.876997101,1,7.5,7.5,5.9,AGATA
ALUNO-1309,2024,0,9.0,10.0,7.5,7.0,9.2,8.3792,1,7.5,7.5,8.2,TOPÁZIO
ALUNO-1310,2024,0,8.5,10.0,10.0,7.0,9.4,8.390783333,1,7.8,2.5,8.2,TOPÁZIO
ALUNO-1311,2024,0,9.0,10.0,0.0,8.0,9.2,6.411866667,1,7.5,2.5,8.4,AGATA
ALUNO-1312,2024,0,10.0,5.0,6.5,9.0,8.3,7.5102,1,6.3,7.5,8.3,AMETISTA
ALUNO-1313,2024,0,9.5,10.0,6.3,8.0,8.1,8.015533333,1,7.5,7.5,8.4,TOPÁZIO
ALUNO-1314,2024,0,7.4,10.0,9.0,7.0,8.5,8.2398,1,7.5,7.5,7.4,TOPÁZIO
ALUNO-1315,2024,0,6.8,10.0,9.0,7.0,8.3,8.351066667,1,7.5,7.5,8.5,TOPÁZIO
ALUNO-921,2024,0,8.5,5.0,6.0,8.0,8.7,7.283820321,0,7.5,7.5,7.5,AMETISTA
ALUNO-1316,2024,0,9.0,5.0,7.8,9.0,8.2,7.59291123,1,7.5,7.5,7.5,AMETISTA
ALUNO-1317,2024,0,7.5,5.0,10.0,9.0,7.1,7.665638503,1,7.5,7.5,7.5,AMETISTA
ALUNO-897,2024,0,7.0,5.0,6.0,10.0,2.8,5.221205051,0,6.9,2.5,6.7,QUARTZO
ALUNO-908,2024,0,8.5,5.0,4.8,9.0,8.1,6.764292246,0,7.2,7.5,6.8,AGATA
ALUNO-916,2024,0,8.5,5.0,2.8,10.0,7.3,5.505853162,0,6.6,2.5,6.2,QUARTZO
ALUNO-924,2024,0,7.0,5.0,7.0,9.0,4.6,6.472736096,0,7.2,7.5,7.4,AGATA
ALUNO-925,2024,0,8.0,5.0,4.8,8.0,7.0,6.587019519,0,7.2,7.5,7.3,AGATA
ALUNO-1008,2024,0,7.0,5.0,7.0,9.0,6.5,6.866741444,0,7.2,7.5,7.5,AGATA
ALUNO-919,2024,0,7.0,5.0,5.3,10.0,4.7,5.799702674,0,6.9,6.3,6.5,QUARTZO
ALUNO-1318,2024,0,8.5,5.0,5.0,8.0,7.7,6.823383155,1,7.2,7.5,7.3,AGATA
ALUNO-1003,2024,0,8.0,5.0,8.3,9.0,8.7,7.627588889,0,6.9,7.5,7.5,AMETISTA
ALUNO-1004,2024,0,9.5,5.0,7.5,9.0,9.3,7.8012,0,7.5,7.5,7.5,AMETISTA
ALUNO-1006,2024,0,8.5,5.0,5.0,9.0,8.4,7.040088889,0,7.5,7.5,7.5,AMETISTA
ALUNO-1319,2024,0,8.5,5.0,8.5,9.0,5.8,7.201526797,1,7.5,7.5,7.5,AMETISTA
ALUNO-858,2024,0,9.0,5.0,8.3,9.0,6.8,6.917866667,0,7.5,2.5,7.5,AGATA
ALUNO-905,2024,0,9.0,5.0,3.0,10.0,7.8,6.392582353,0,6.9,7.5,7.0,AGATA
ALUNO-907,2024,0,9.0,5.0,8.8,9.0,8.9,7.940088889,0,7.5,7.5,7.5,AMETISTA
ALUNO-1320,2024,0,9.0,5.0,8.3,10.0,9.2,7.884533333,1,7.5,7.5,7.5,AMETISTA
ALUNO-909,2024,0,10.0,5.0,8.3,11.0,8.2,7.722033333,0,6.9,7.5,7.5,AMETISTA
ALUNO-729,2024,0,8.0,5.0,6.0,10.0,8.4,6.684533333,0,7.5,2.5,7.5,AGATA
ALUNO-1321,2024,0,9.0,10.0,8.8,7.0,8.9,7.95295,1,6.6,6.9,5.9,AMETISTA
ALUNO-1322,2024,0,9.5,10.0,7.5,8.0,9.0,8.47795,1,8.4,7.5,8.2,TOPÁZIO
ALUNO-1323,2024,0,10.0,5.0,7.0,9.0,9.1,7.487366667,1,6.9,7.5,6.7,AMETISTA
ALUNO-1324,2024,0,10.0,5.0,8.5,9.0,10.0,8.33245,1,7.8,7.5,8.0,TOPÁZIO
ALUNO-931,2024,0,7.9,5.0,8.5,9.0,8.6,7.075466667,0,7.5,2.5,6.8,AMETISTA
ALUNO-1325,2024,0,9.0,10.0,10.0,8.0,9.5,8.982495455,1,8.4,7.5,7.9,TOPÁZIO
ALUNO-1326,2024,0,9.0,10.0,4.5,8.0,9.3,7.639783333,1,7.8,7.5,7.2,AMETISTA
ALUNO-1327,2024,0,9.0,10.0,7.5,7.0,9.3,8.264116667,1,7.8,7.5,7.3,TOPÁZIO
ALUNO-1328,2024,0,8.5,5.0,10.0,8.0,8.2,8.058866667,1,7.5,7.5,7.8,TOPÁZIO
ALUNO-1329,2024,0,9.5,10.0,6.5,8.0,10.0,7.98945,1,6.6,7.5,6.7,AMETISTA
ALUNO-1330,2024,0,10.0,10.0,9.5,8.0,9.3,8.944616667,1,8.4,7.5,7.9,TOPÁZIO
ALUNO-1331,2024,0,9.0,10.0,7.3,7.0,7.3,7.852283333,1,8.4,7.5,7.2,AMETISTA
ALUNO-944,2024,0,9.0,5.0,9.0,10.0,7.3,7.8262,0,8.8,7.5,7.8,AMETISTA
ALUNO-1332,2024,0,8.5,5.0,8.3,10.0,9.4,8.104052941,1,9.4,7.5,7.7,TOPÁZIO
ALUNO-754,2024,0,8.5,5.0,6.3,11.0,6.3,5.6127,0,2.5,5.6,4.8,QUARTZO
ALUNO-1333,2024,0,7.5,5.0,9.3,9.0,10.0,8.2132,1,9.4,6.3,7.8,TOPÁZIO
